"132-8 ","AT-RU9H2TT-288 ","Single Jacket/Single Armor Multimode Loose Tube Cable, Dielectric Central Member, 3.40/1.0,  288 Fibers ",,,"$11.87 "
"132-8 ","AT-RU9N2S6-004 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 4 Fibers ",,,"$0.41 "
"132-8 ","AT-RU9N2S6-006 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  6 Fibers ",,,"$0.49 "
"132-8 ","AT-RU9N2S6-008 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 8 Fibers ",,,"$0.57 "
"132-8 ","AT-RU9N2S6-012 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  12 Fibers ",,,"$0.72 "
"132-8 ","AT-RU9N2S6-016 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 16 Fibers ",,,"$0.88 "
"132-8 ","AT-RU9N2S6-018 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 18 Fibers ",,,"$0.96 "
"132-8 ","AT-RU9N2S6-020 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  20 Fibers ",,,"$1.04 "
"132-8 ","AT-RU9N2S6-024 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 24 Fibers ",,,"$1.19 "
"132-8 ","AT-RU9N2S6-030 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  30 Fibers ",,,"$1.42 "
"132-8 ","AT-RU9N2S6-036 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 36 Fibers ",,,"$1.69 "
"132-8 ","AT-RU9N2TT-048 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  48 Fibers ",,,"$2.15 "
"132-8 ","AT-RU9N2TT-060 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 60 Fibers ",,,"$2.61 "
"132-8 ","AT-RU9N2TT-072 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 72 Fibers ",,,"$3.10 "
"132-8 ","AT-RU9N2TT-084 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  84 Fibers ",,,"$3.62 "
"132-8 ","AT-RU9N2TT-096 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 96 Fibers ",,,"$4.09 "
"132-8 ","AT-RU9N2TT-108 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  108 Fibers ",,,"$4.62 "
"132-8 ","AT-RU9N2TT-120 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 120 Fibers ",,,"$5.09 "
"132-8 ","AT-RU9N2TT-132 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  132 Fibers ",,,"$5.63 "
"132-8 ","AT-RU9N2TT-144 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 144 Fibers ",,,"$6.10 "
"132-8 ","AT-RU9N2TT-156 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 156 Fibers ",,,"$6.61 "
"132-8 ","AT-RU9N2TT-168 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  168 Fibers ",,,"$7.08 "
"132-8 ","AT-RU9N2TT-180 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 180 Fibers ",,,"$7.55 "
"132-8 ","AT-RU9N2TT-192 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  192 Fibers ",,,"$8.02 "
"132-8 ","AT-RU9N2TT-204 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 204 Fibers ",,,"$8.49 "
"132-8 ","AT-RU9N2TT-216 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0,  216 Fibers ",,,"$8.96 "
"132-8 ","AT-RU9N2TT-240 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 240 Fibers ",,,"$9.95 "
"132-8 ","AT-RU9N2TT-288 ","Double Jacket/Single Armor Multimode Loose Tube Cable, PE Jacket, Dielectric Central Member, 3.40/1.0, 288 Fibers ",,,"$11.95 "
"132-8 ",109114231,"713X-024-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 24 Fibers  ",,"$0.33 "
"132-8 ",109114249,"713X-036-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",109114256,"713X-048-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",109118950,"713X-060-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 60 Fibers ",,"$0.61 "
"132-8 ",109114264,"713X-072-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 72 Fibers ",,"$0.72 "
"132-8 ",109118968,"713X-084-BXD ","XpressTube® ,  LXE Cable Dielectric , Matched Clad, .40/.30,  84 Fibers ",,"$0.83 "
"132-8 ",109114272,"713X-096-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 96 Fibers ",,"$0.93 "
"132-8 ",109117952,"713X-108-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 108 Fibers ",,"$1.05 "
"132-8 ",109117960,"713X-120-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 120 Fibers ",,"$1.17 "
"132-8 ",109117978,"713X-132-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 132 Fibers ",,"$1.28 "
"132-8 ",109114280,"713X-144-BXD ","XpressTube® , LXE Cable Dielectric, Matched Clad, .40/.30, 144 Fibers ",,"$1.37 "
"132-8 ",109114306,"713X-024-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 24 Fibers ",,"$0.34 "
"132-8 ",109114314,"713X-036-BXC ","XpressTube® ,  LXE Cable Dielectric, Matched Clad, .35/.25,  36 Fibers ",,"$0.44 "
"132-8 ",109114322,"713X-048-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",109118935,"713X-060-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 60 Fibers ",,"$0.62 "
"132-8 ",109114330,"713X-072-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 72 Fibers ",,"$0.73 "
"132-8 ",109118943,"713X-084-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 84 Fibers ",,"$0.84 "
"132-8 ",109114348,"713X-096-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 96 Fibers ",,"$0.94 "
"132-8 ",109117911,"713X-108-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 108 Fibers ",,"$1.06 "
"132-8 ",109117937,"713X-120-BXC ","XpressTube® ,  LXE Cable Dielectric, Matched Cla d, .35/.25,  120 Fibers ",,"$1.18 "
"132-8 ",109117937,"713X-132-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 132 Fibers ",,"$1.30 "
"132-8 ",109114355,"713X-144-BXC ","XpressTube® , LXE Cable Dielectric, Matched Clad, .35/.25, 144 Fibers ",,"$1.39 "
"132-8 ",109114363,"A13X-024-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",109114371,"A13X-036-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",109114389,"A13X-048-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ,  .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",109119032,"A13X-060-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 60 Fibers ",,"$0.61 "
"132-8 ",109114413,"A13X-072-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 72 Fibers ",,"$0.72 "
"132-8 ",109119040,"A13X-084-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 84 Fibers ",,"$0.83 "
"132-8 ",109114421,"A13X-096-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 96 Fibers ",,"$0.93 "
"132-8 ",109118141,"A13X-108-BXD ","XpressTube®,  LXE Cable Dielectric AllWaveÔ, .40/.30, 108 Fibers ",,"$1.05 "
"132-8 ",109118158,"A13X-120-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 120 Fibers ",,"$1.17 "
"132-8 ",109118166,"A13X-132-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 132 Fibers ",,"$1.28 "
"132-8 ",109114439,"A13X-144-BXD ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .40/.30, 144 Fibers ",,"$1.37 "
"132-8 ",109114447,"A13X-024-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 24 Fibers ",,"$0.34 "
"132-8 ",109114454,"A13X-036-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 36 Fibers ",,"$0.44 "
"132-8 ",109114462,"A13X-048-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 48 Fibers ",,"$0.51 "
"132-8 ",109119016,"A13X-060-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ,  .35/.25, 60 Fibers ",,"$0.62 "
"132-8 ",109114470,"A13X-072-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 72 Fibers ",,"$0.73 "
"132-8 ",109119024,"A13X-084-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 84 Fibers ",,"$0.84 "
"132-8 ",109114488,"A13X-096-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 96 Fibers ",,"$0.94 "
"132-8 ",109118091,"A13X-108-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 108 Fibers ",,"$1.06 "
"132-8 ",109118125,"A13X-120-BXC ","XpressTube®,  LXE Cable Dielectric AllWaveÔ, .35/.25, 120 Fibers ",,"$1.18 "
"132-8 ",109118133,"A13X-132-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25, 132 Fibers ",,"$1.30 "
"132-8 ",109114504,"A13X-144-BXC ","XpressTube®, LXE Cable Dielectric AllWaveÔ, .35/.25,  144 Fibers ",,"$1.39 "
"132-8 ",109114512,"413X-024-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 24 Fibers ",,"$0.33 "
"132-8 ",109114520,"413X-036-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 36 Fibers ",,"$0.43 "
"132-8 ",109114538,"413X-048-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 48 Fibers ",,"$0.51 "
"132-8 ",109119214,"413X-060-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 60 Fibers ",,"$0.61 "
"132-8 ",109114546,"413X-072-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad,  .40/.30, 72 Fibers ",,"$0.72 "
"132-8 ",109119222,"413X-084-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 84 Fibers ",,"$0.83 "
"132-8 ",109114553,"413X-096-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30,  96 Fibers ",,"$0.93 "
"132-8 ",109119230,"413X-108-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 108 Fibers ",,"$1.05 "
"132-8 ",109119248,"413X-120-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 120 Fibers ",,"$1.17 "
"132-8 ",109119255,"413X-132-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 132 Fibers ",,"$1.28 "
"132-8 ",109114561,"413X-144-BXD ","XpressTube®, LXE Cable Dielectric Depressed Clad, .40/.30, 144 Fibers ",,"$1.37 "
"132-8 ",109114579,"413X-024-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad,  .35/.25, 24 Fibers ",,"$0.34 "
"132-8 ",109114587,"413X-036-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 36 Fibers ",,"$0.44 "
"132-8 ",109114595,"413X-048-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25,  48 Fibers ",,"$0.51 "
"132-8 ",109119156,"413X-060-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 60 Fibers ",,"$0.62 "
"132-8 ",109114603,"413X-072-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 72 Fibers ",,"$0.73 "
"132-8 ",109119164,"413X-084-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 84 Fibers ",,"$0.84 "
"132-8 ",109114629,"413X-096-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 96 Fibers ",,"$0.94 "
"132-8 ",109119172,"413X-108-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad,  .35/.25, 108 Fibers ",,"$1.06 "
"132-8 ",109119180,"413X-120-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 120 Fibers ",,"$1.18 "
"132-8 ",109119206,"413X-132-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25,  132 Fibers ",,"$1.30 "
"132-8 ",109114637,"413X-144-BXC ","XpressTube®, LXE Cable Dielectric Depressed Clad, .35/.25, 144 Fibers ",,"$1.39 "
"132-8 ",300378312,"313X-024-HXM ","XpressTube®, LXE Cable Dielectric Multimode, 3.4/1.0, 24 Fibers ",,"$1.07 "
"132-8 ",300378353,"313X-036-HXM ","XpressTube®, LXE Cable Dielectric Multimode, 3.4/1.0, 36 Fibers ",,"$1.56 "
"132-8 ",300378395,"313X-048-HXM ","XpressTube®, LXE Cable Dielectric Multimode, 3.4/1.0, 48 Fibers ",,"$2.00 "
"132-8 ",300378437,"313X-072-HXM ","XpressTube®, LXE Cable Dielectric Multimode,  3.4/1.0, 72 Fibers ",,"$2.95 "
"132-8 ",300378478,"313X-096-HXM ","XpressTube®, LXE Cable Dielectric Multimode, 3.4/1.0, 96 Fibers ",,"$3.93 "
"132-8 ",300378510,"313X-144-HXM ","XpressTube®, LXE Cable Dielectric Multimode, 3.4/1.0, 144 Fibers ",,"$5.92 "
"132-8 ",109005355,"71SX-024-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 24 Fibers ",,"$0.38 "
"132-8 ",109005363,"71SX-036-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 36 Fibers ",,"$0.48 "
"132-8 ",109005371,"71SX-048-BXD ","XpressTube®, LXE Cable Metallic Matched Clad,  .40/.30, 48 Fibers ",,"$0.54 "
"132-8 ",109118919,"71SX-060-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 60 Fibers ",,"$0.65 "
"132-8 ",109005389,"71SX-072-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 72 Fibers ",,"$0.77 "
"132-8 ",109118927,"71SX-084-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 84 Fibers ",,"$0.89 "
"132-8 ",109005405,"71SX-096-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 96 Fibers ",,"$0.97 "
"132-8 ",109117986,"71SX-108-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 108 Fibers ",,"$1.09 "
"132-8 ",109117994,"71SX-120-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 120 Fibers ",,"$1.21 "
"132-8 ",109118000,"71SX-132-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 132 Fibers ",,"$1.33 "
"132-8 ",109005439,"71SX-144-BXD ","XpressTube®, LXE Cable Metallic Matched Clad, .40/.30, 144 Fibers ",,"$1.45 "
"132-8 ",109075861,"71SX-024-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 24 Fibers ",,"$0.39 "
"132-8 ",109075879,"71SX-036-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 36 Fibers ",,"$0.49 "
"132-8 ",109075887,"71SX-048-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 48 Fibers ",,"$0.55 "
"132-8 ",109115105,"71SX-060-BXC ","XpressTube®, LXE Cable Metallic Matched Clad,  .35/.25, 60 Fibers ",,"$0.66 "
"132-8 ",109075895,"71SX-072-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 72 Fibers ",,"$0.78 "
"132-8 ",109115103,"71SX-084-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 84 Fibers ",,"$0.90 "
"132-8 ",109075903,"71SX-096-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 96 Fibers ",,"$0.97 "
"132-8 ",109117879,"71SX-108-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 108 Fibers ",,"$1.10 "
"132-8 ",109117895,"71SX-120-BXC ","XpressTube®, LXE Cable Metallic Matched Clad,  .35/.25, 120 Fibers ",,"$1.22 "
"132-8 ",109117903,"71SX-132-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 132 Fibers ",,"$1.34 "
"132-8 ",109075911,"71SX-144-BXC ","XpressTube®, LXE Cable Metallic Matched Clad, .35/.25, 144 Fibers ",,"$1.46 "
"132-8 ",109076000,"A1SX-024-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 24 Fibers ",,"$0.38 "
"132-8 ",109076026,"A1SX-036-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 36 Fibers ",,"$0.48 "
"132-8 ",109076034,"A1SX-048-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ,  .40/.30, 48 Fibers ",,"$0.54 "
"132-8 ",109118992,"A1SX-060-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 60 Fibers ",,"$0.65 "
"132-8 ",109076042,"A1SX-072-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 72 Fibers ",,"$0.77 "
"132-8 ",109119008,"A1SX-084-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 84 Fibers ",,"$0.89 "
"132-8 ",109076059,"A1SX-096-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 96 Fibers ",,"$0.97 "
"132-8 ",109118018,"A1SX-108-BXD ","XpressTube®,  LXE Cable Metallic AllWaveÔ, .40/.30, 108 Fibers ",,"$1.09 "
"132-8 ",109118026,"A1SX-120-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 120 Fibers ",,"$1.21 "
"132-8 ",109118042,"A1SX-132-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 132 Fibers ",,"$1.33 "
"132-8 ",109076067,"A1SX-144-BXD ","XpressTube®, LXE Cable Metallic AllWaveÔ, .40/.30, 144 Fibers ",,"$1.45 "
"132-8 ",109075929,"A1SX-024-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 24 Fibers ",,"$0.39 "
"132-8 ",109075945,"A1SX-036-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 36 Fibers ",,"$0.49 "
"132-8 ",109075952,"A1SX-048-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 48 Fibers ",,"$0.55 "
"132-8 ",109118976,"A1SX-060-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 60 Fibers ",,"$0.66 "
"132-8 ",109075960,"A1SX-072-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 72 Fibers ",,"$0.78 "
"132-8 ",109118984,"A1SX-084-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 84 Fibers ",,"$0.90 "
"132-8 ",109075986,"A1SX-096-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 96 Fibers ",,"$0.97 "
"132-8 ",109118059,"A1SX-108-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 108 Fibers ",,"$1.10 "
"132-8 ",109118067,"A1SX-120-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ,  .35/.25, 120 Fibers ",,"$1.22 "
"132-8 ",109118083,"A1SX-132-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 132 Fibers ",,"$1.34 "
"132-8 ",109075994,"A1SX-144-BXC ","XpressTube®, LXE Cable Metallic AllWaveÔ, .35/.25, 144 Fibers ",,"$1.46 "
"132-8 ",109076141,"41SX-024-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 24 Fibers ",,"$0.38 "
"132-8 ",109076158,"41SX-036-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 36 Fibers ",,"$0.48 "
"132-8 ",109076166,"41SX-048-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad,  .40/.30, 48 Fibers ",,"$0.54 "
"132-8 ",109119107,"41SX-060-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 60 Fibers ",,"$0.65 "
"132-8 ",109076174,"41SX-072-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 72 Fibers ",,"$0.77 "
"132-8 ",109119115,"41SX-084-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 84 Fibers ",,"$0.89 "
"132-8 ",109076182,"41SX-096-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 96 Fibers ",,"$0.97 "
"132-8 ",109119123,"41SX-108-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 108 Fibers ",,"$1.09 "
"132-8 ",109119131,"41SX-120-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 120 Fibers ",,"$1.21 "
"132-8 ",109119149,"41SX-132-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad,  .40/.30, 132 Fibers ",,"$1.33 "
"132-8 ",109076190,"41SX-144-BXD ","XpressTube®, LXE Cable Metallic Depressed Clad, .40/.30, 144 Fibers ",,"$1.45 "
"132-8 ",109076075,"41SX-024-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 24 Fibers ",,"$0.39 "
"132-8 ",109076083,"41SX-036-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 36 Fibers ",,"$0.49 "
"132-8 ",109076091,"41SX-048-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 48 Fibers ",,"$0.55 "
"132-8 ",109119057,"41SX-060-BXC ","XpressTube®,  LXE Cable Metallic Depressed Clad, .35/.25, 60 Fibers ",,"$0.66 "
"132-8 ",109076109,"41SX-072-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 72 Fibers ",,"$0.78 "
"132-8 ",109119065,"41SX-084-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25,  84 Fibers ",,"$0.90 "
"132-8 ",109076125,"41SX-096-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 96 Fibers ",,"$0.97 "
"132-8 ",109119073,"41SX-108-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 108 Fibers ",,"$1.10 "
"132-8 ",109119081,"41SX-120-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 120 Fibers ",,"$1.22 "
"132-8 ",109119099,"41SX-132-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad, .35/.25, 132 Fibers ",,"$1.34 "
"132-8 ",109076133,"41SX-144-BXC ","XpressTube®, LXE Cable Metallic Depressed Clad,  .35/.25, 144 Fibers ",,"$1.46 "
"132-8 ",300378338,"313X-024-HXM ","XpressTube®, LXE Cable Metallic Multimode, 3.4/1.0, 24 Fibers ",,"$1.15 "
"132-8 ",300378379,"313X-036-HXM ","XpressTube®, LXE Cable Metallic Multimode, 3.4/1.0, 36 Fibers ",,"$1.63 "
"132-8 ",300378411,"313X-048-HXM ","XpressTube®, LXE Cable Metallic Multimode, 3.4/1.0, 48 Fibers ",,"$2.09 "
"132-8 ",300378452,"313X-072-HXM ","XpressTube®, LXE Cable Metallic Multimode, 3.4/1.0, 72 Fibers ",,"$3.05 "
"132-8 ",300378494,"313X-096-HXM ","XpressTube®, LXE Cable Metallic Multimode,  3.4/1.0, 96 Fibers ",,"$4.03 "
"132-8 ",300378536,"313X-144-HXM ","XpressTube®, LXE Cable Metallic Multimode, 3.4/1.0, 144 Fibers ",,"$6.03 "
"132-8 ",107157257,"7DSX-004-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,   4 Fibers ",,"$0.22 "
"132-8 ",107157265,"7DSX-006-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  6 Fibers ",,"$0.23 "
"132-8 ",107157273,"7DSX-008-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  8 Fibers ",,"$0.25 "
"132-8 ",107157299,"7DSX-012-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  12 Fibers ",,"$0.28 "
"132-8 ",107157323,"7DSX-018-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  18 Fibers ",,"$0.33 "
"132-8 ",107157356,"7DSX-024-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  24 Fibers ",,"$0.38 "
"132-8 ",107157380,"7DSX-030-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  30 Fibers ",,"$0.43 "
"132-8 ",107157414,"7DSX-036-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  36 Fibers ",,"$0.48 "
"132-8 ",107157471,"7DSX-048-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  48 Fibers ",,"$0.54 "
"132-8 ",107157539,"7DSX-060-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  60 Fibers ",,"$0.65 "
"132-8 ",107157596,"7DSX-072-BXD ","OSP Cable Lightpack Core, LXE-Metallic Sheath, Matched Clad, .40/.30,  72 Fibers ",,"$0.77 "
